,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
FASTKD5,0.037,0.96,0.097,0.053,0.064,0.039,0.043,0.053,0.047,0.151,0.033,0.161,0.02,0.047,0.011,0.014
GAMT,0.001,0.003,0.001,0.001,0.025,0.0,0.0,0.002,0.009,0.011,0.012,0.999,0.0,0.002,0.001,0.0
EMCN,0.033,0.008,0.022,0.034,0.008,0.03,0.045,0.031,0.019,0.014,0.032,0.007,0.965,0.036,0.102,0.222
TSPO,0.002,0.037,0.019,0.008,0.007,0.002,0.003,0.007,0.021,0.993,0.01,0.107,0.001,0.011,0.001,0.0
NMT2,0.179,0.059,0.093,0.158,0.142,0.798,0.127,0.134,0.092,0.083,0.18,0.064,0.141,0.112,0.274,0.284
NCOA1,0.053,0.974,0.123,0.055,0.032,0.06,0.054,0.055,0.027,0.09,0.018,0.083,0.042,0.049,0.011,0.021
IDI1,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.018,0.0,0.993,0.003,0.0,0.0,0.118,0.008
KLF9,0.137,0.156,0.193,0.15,0.05,0.691,0.352,0.144,0.094,0.177,0.065,0.088,0.312,0.125,0.078,0.319
IL27RA,0.005,0.001,0.001,0.004,0.001,0.002,0.025,0.004,0.003,0.002,0.004,0.001,0.028,0.002,0.015,0.999
LGALS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
C2orf33,0.043,0.01,0.021,0.039,0.032,0.036,0.013,0.038,0.029,0.012,0.076,0.028,0.071,0.041,0.983,0.108
PHKA1,0.051,0.139,0.105,0.068,0.937,0.047,0.027,0.071,0.074,0.094,0.081,0.216,0.031,0.083,0.024,0.025
UBE3C,0.021,0.982,0.094,0.034,0.039,0.029,0.017,0.034,0.023,0.094,0.017,0.102,0.014,0.037,0.004,0.006
CCDC68,0.006,0.0,0.001,0.004,0.0,0.003,0.016,0.003,0.002,0.0,0.009,0.0,0.793,0.003,0.126,0.596
CEP170,0.016,0.0,0.001,0.007,0.004,0.004,0.037,0.006,0.007,0.001,0.023,0.002,0.028,0.003,0.966,0.253
LONP1,0.023,0.989,0.092,0.029,0.042,0.035,0.01,0.028,0.014,0.058,0.011,0.064,0.009,0.029,0.003,0.003
RNF44,0.011,0.991,0.117,0.016,0.004,0.025,0.015,0.014,0.002,0.031,0.001,0.008,0.03,0.014,0.001,0.008
C19orf58,0.003,0.304,0.945,0.01,0.002,0.006,0.022,0.008,0.003,0.119,0.001,0.011,0.01,0.009,0.0,0.002
SLC1A5,0.001,0.568,0.822,0.002,0.005,0.003,0.0,0.003,0.001,0.043,0.0,0.031,0.0,0.008,0.0,0.0
NUCKS1,0.051,0.182,0.97,0.042,0.035,0.04,0.045,0.042,0.023,0.085,0.016,0.059,0.022,0.049,0.006,0.006
RSBN1,0.037,0.003,0.008,0.023,0.023,0.023,0.012,0.02,0.017,0.006,0.061,0.008,0.021,0.021,0.995,0.042
LRRFIP1,0.039,0.1,0.116,0.058,0.011,0.052,0.117,0.053,0.025,0.089,0.014,0.02,0.963,0.048,0.018,0.118
GPRC5B,0.023,0.052,0.036,0.016,0.993,0.025,0.001,0.016,0.011,0.014,0.025,0.078,0.001,0.028,0.004,0.0
SLC1A1,0.016,0.014,0.027,0.02,0.003,0.013,0.052,0.018,0.011,0.016,0.007,0.003,0.982,0.022,0.014,0.171
FIP1L1,0.044,0.066,0.045,0.049,0.961,0.042,0.013,0.049,0.057,0.067,0.082,0.208,0.008,0.043,0.029,0.007
CSNK2A2,0.018,0.975,0.085,0.026,0.06,0.022,0.007,0.026,0.023,0.096,0.019,0.157,0.003,0.033,0.003,0.001
CHST3,0.043,0.075,0.056,0.033,0.015,0.022,0.987,0.03,0.018,0.096,0.011,0.045,0.019,0.016,0.007,0.014
SQSTM1,0.029,0.028,0.026,0.046,0.16,0.026,0.008,0.047,0.063,0.023,0.134,0.962,0.037,0.049,0.061,0.104
ITPKA,0.015,0.006,0.008,0.013,0.003,0.01,0.05,0.013,0.006,0.005,0.005,0.004,0.915,0.006,0.015,0.4
WDR44,0.083,0.081,0.087,0.092,0.062,0.039,0.269,0.095,0.881,0.182,0.111,0.134,0.115,0.087,0.068,0.14
CHORDC1,0.018,0.009,0.009,0.018,0.99,0.009,0.005,0.017,0.036,0.017,0.1,0.076,0.002,0.014,0.035,0.005
TJP3,0.054,0.003,0.012,0.043,0.046,0.056,0.007,0.04,0.027,0.002,0.129,0.005,0.211,0.386,0.573,0.67
MID1IP1,0.007,0.992,0.089,0.012,0.005,0.009,0.017,0.012,0.005,0.068,0.002,0.038,0.012,0.013,0.0,0.003
WNT2B,0.001,0.058,0.01,0.002,0.005,0.0,0.006,0.002,0.003,0.995,0.001,0.081,0.0,0.001,0.0,0.0
GOLPH3L,0.053,0.015,0.038,0.061,0.079,0.053,0.006,0.058,0.082,0.02,0.264,0.046,0.047,0.896,0.307,0.043
RASGRP3,0.002,0.001,0.002,0.002,0.0,0.001,0.024,0.002,0.001,0.001,0.0,0.0,0.061,0.001,0.002,0.998
TMEM62,0.005,0.0,0.0,0.004,0.015,0.002,0.001,0.004,0.011,0.001,0.076,0.004,0.004,0.006,0.997,0.026
FASN,0.02,0.988,0.119,0.03,0.038,0.042,0.007,0.029,0.01,0.031,0.01,0.032,0.026,0.042,0.003,0.01
BPTF,0.128,0.184,0.179,0.131,0.1,0.891,0.087,0.125,0.075,0.119,0.074,0.115,0.105,0.121,0.059,0.079
PRKCB1,0.005,0.001,0.003,0.004,0.001,0.003,0.017,0.004,0.001,0.001,0.002,0.001,0.044,0.002,0.007,0.999
ULK2,0.944,0.043,0.049,0.083,0.128,0.084,0.07,0.08,0.059,0.052,0.124,0.145,0.03,0.05,0.131,0.03
HDDC2,0.002,0.0,0.0,0.001,0.101,0.001,0.0,0.001,0.01,0.001,0.994,0.018,0.0,0.003,0.046,0.0
RAPGEF5,0.017,0.164,0.087,0.034,0.021,0.021,0.049,0.033,0.025,0.974,0.01,0.095,0.02,0.026,0.003,0.014
ZNF551,0.148,0.128,0.162,0.12,0.081,0.917,0.082,0.11,0.065,0.122,0.076,0.082,0.056,0.111,0.077,0.029
NUDT1,0.009,0.009,0.006,0.012,0.98,0.004,0.003,0.011,0.038,0.036,0.093,0.166,0.0,0.011,0.014,0.001
FCGRT,0.007,0.0,0.001,0.006,0.002,0.003,0.014,0.005,0.006,0.001,0.012,0.001,0.033,0.005,0.054,0.998
KCNN2,0.074,0.012,0.03,0.049,0.012,0.052,0.065,0.043,0.019,0.015,0.037,0.01,0.965,0.045,0.132,0.174
PAIP2B,0.16,0.119,0.139,0.112,0.141,0.916,0.044,0.108,0.054,0.077,0.1,0.111,0.057,0.118,0.078,0.029
GNAZ,0.971,0.024,0.034,0.066,0.098,0.094,0.049,0.057,0.027,0.026,0.08,0.05,0.018,0.038,0.117,0.021
CLUAP1,0.039,0.074,0.054,0.046,0.102,0.033,0.018,0.047,0.055,0.066,0.065,0.979,0.015,0.048,0.022,0.014
RAB4B,0.017,0.21,0.285,0.045,0.026,0.035,0.007,0.037,0.019,0.065,0.014,0.022,0.047,0.928,0.004,0.013
DCTN3,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.001,0.0,0.976,0.001,0.0,0.0,0.217,0.0
PPEF1,0.691,0.004,0.008,0.023,0.012,0.009,0.713,0.022,0.031,0.019,0.044,0.017,0.017,0.01,0.086,0.027
TATDN2,0.055,0.971,0.131,0.062,0.037,0.072,0.049,0.06,0.027,0.08,0.021,0.067,0.058,0.056,0.014,0.034
CUTL1,0.002,0.997,0.058,0.004,0.002,0.004,0.005,0.004,0.001,0.04,0.0,0.016,0.001,0.004,0.0,0.0
TSPAN13,0.087,0.002,0.011,0.043,0.022,0.015,0.18,0.045,0.12,0.014,0.263,0.012,0.156,0.44,0.765,0.26
TNNC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.002,0.999
BCCIP,0.025,0.005,0.007,0.023,0.962,0.015,0.003,0.023,0.051,0.01,0.223,0.053,0.004,0.033,0.127,0.007
FBXO5,0.043,0.001,0.003,0.017,0.948,0.02,0.003,0.015,0.014,0.002,0.152,0.01,0.004,0.011,0.272,0.013
MTFR1,0.032,0.004,0.009,0.037,0.115,0.012,0.017,0.033,0.802,0.021,0.429,0.037,0.013,0.055,0.386,0.039
C6orf145,0.041,0.023,0.036,0.038,0.01,0.025,0.982,0.036,0.026,0.042,0.023,0.015,0.097,0.027,0.04,0.116
WDR37,0.114,0.099,0.132,0.144,0.072,0.766,0.123,0.136,0.085,0.104,0.107,0.068,0.286,0.14,0.136,0.4
TM9SF4,0.018,0.987,0.119,0.027,0.014,0.027,0.019,0.026,0.015,0.08,0.008,0.037,0.015,0.037,0.003,0.003
TAF5,0.081,0.125,0.097,0.078,0.954,0.083,0.034,0.074,0.047,0.086,0.068,0.137,0.025,0.06,0.034,0.022
DDX10,0.006,0.017,0.008,0.007,0.088,0.004,0.001,0.007,0.014,0.016,0.03,0.995,0.0,0.008,0.003,0.0
SPR,0.005,0.007,0.004,0.009,0.067,0.002,0.003,0.01,0.036,0.023,0.066,0.994,0.001,0.009,0.013,0.004
RMND1,0.021,0.002,0.004,0.016,0.045,0.015,0.003,0.014,0.015,0.003,0.085,0.008,0.011,0.014,0.994,0.03
CRIPT,0.001,0.0,0.0,0.001,0.016,0.0,0.0,0.0,0.008,0.0,0.965,0.002,0.0,0.001,0.263,0.002
FBXO46,0.115,0.18,0.197,0.108,0.057,0.921,0.076,0.096,0.034,0.094,0.036,0.046,0.1,0.095,0.035,0.058
WDR57,0.011,0.0,0.001,0.009,0.034,0.005,0.002,0.008,0.017,0.002,0.102,0.006,0.004,0.008,0.994,0.019
HIPK2,0.043,0.983,0.119,0.043,0.044,0.069,0.02,0.043,0.013,0.037,0.012,0.046,0.036,0.041,0.006,0.018
MUC13,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.014,0.0,0.003,0.0,0.984,0.175
HMGN3,0.052,0.776,0.298,0.19,0.356,0.095,0.001,0.03,0.004,0.019,0.01,0.36,0.002,0.061,0.001,0.0
MKNK2,0.002,0.998,0.057,0.005,0.004,0.007,0.001,0.005,0.001,0.03,0.0,0.014,0.002,0.006,0.0,0.0
ZCCHC10,0.001,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.002,0.0,0.023,0.0,0.0,0.0,1.0,0.007
UTX,0.167,0.04,0.072,0.111,0.072,0.908,0.073,0.099,0.05,0.041,0.103,0.042,0.101,0.086,0.242,0.124
LPP,0.063,0.126,0.113,0.069,0.034,0.046,0.945,0.069,0.06,0.181,0.038,0.12,0.053,0.064,0.023,0.032
PRDX2,0.006,0.005,0.002,0.024,0.968,0.011,0.0,0.004,0.004,0.002,0.129,0.212,0.0,0.007,0.01,0.0
GNL2,0.129,0.138,0.178,0.125,0.1,0.918,0.069,0.106,0.047,0.095,0.071,0.041,0.091,0.113,0.064,0.068
ZNF623,0.162,0.146,0.17,0.104,0.107,0.915,0.044,0.104,0.057,0.082,0.081,0.118,0.041,0.124,0.061,0.013
ZNF232,0.931,0.017,0.033,0.07,0.111,0.097,0.032,0.066,0.036,0.017,0.142,0.039,0.047,0.055,0.26,0.058
GATAD1,0.07,0.478,0.379,0.077,0.022,0.064,0.151,0.079,0.054,0.325,0.019,0.135,0.053,0.673,0.006,0.009
DCTN1,0.002,0.453,0.891,0.003,0.001,0.005,0.003,0.003,0.001,0.034,0.0,0.006,0.002,0.005,0.0,0.0
TMEM149,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.001,0.0,0.004,0.0,0.006,0.0,0.035,0.999
GLULD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.003,0.0,0.73,0.682
ZNF3,0.142,0.049,0.062,0.101,0.439,0.67,0.014,0.097,0.114,0.054,0.404,0.251,0.013,0.133,0.229,0.009
CLEC1A,0.024,0.012,0.021,0.021,0.002,0.012,0.205,0.019,0.01,0.018,0.006,0.004,0.923,0.012,0.017,0.322
BTG2,0.006,0.395,0.232,0.012,0.0,0.013,0.302,0.011,0.001,0.825,0.0,0.007,0.131,0.007,0.0,0.019
ADD3,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.006,0.0,0.982,0.002,0.0,0.001,0.186,0.0
CIDEB,0.003,0.098,0.097,0.005,0.0,0.003,0.897,0.004,0.0,0.379,0.0,0.0,0.171,0.002,0.0,0.056
UPF3B,0.027,0.01,0.01,0.019,0.992,0.017,0.003,0.019,0.023,0.012,0.093,0.054,0.002,0.017,0.035,0.003
ARHGAP28,0.0,0.002,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.002,0.001,1.0,0.0,0.0,0.0,0.0
BET1,0.001,0.0,0.0,0.002,0.0,0.0,0.02,0.0,0.002,0.0,0.009,0.0,0.018,0.0,0.79,0.613
ITGAV,0.001,0.001,0.001,0.001,0.0,0.0,0.998,0.001,0.001,0.004,0.0,0.0,0.025,0.001,0.001,0.053
C1orf80,0.137,0.113,0.139,0.144,0.087,0.088,0.264,0.138,0.796,0.165,0.124,0.149,0.193,0.121,0.123,0.241
TMEM11,0.1,0.065,0.068,0.095,0.21,0.056,0.059,0.096,0.867,0.111,0.227,0.27,0.034,0.088,0.12,0.04
DCXR,0.001,0.0,0.0,0.001,0.877,0.0,0.0,0.001,0.014,0.0,0.475,0.016,0.0,0.072,0.015,0.0
CTSD,0.004,0.069,0.072,0.009,0.0,0.008,0.029,0.008,0.002,0.017,0.0,0.002,0.992,0.01,0.0,0.066
GPR56,0.003,0.414,0.904,0.006,0.001,0.006,0.008,0.006,0.002,0.101,0.0,0.024,0.003,0.008,0.0,0.0
C12orf35,0.016,0.984,0.091,0.029,0.016,0.021,0.044,0.031,0.019,0.113,0.007,0.067,0.031,0.027,0.002,0.019
C6orf66,0.003,0.005,0.003,0.005,0.171,0.003,0.0,0.005,0.014,0.008,0.069,0.983,0.0,0.006,0.007,0.0
AATF,0.007,0.994,0.056,0.009,0.022,0.01,0.003,0.01,0.005,0.04,0.003,0.081,0.002,0.01,0.0,0.0
HSPA14,0.003,0.0,0.0,0.004,0.06,0.001,0.0,0.004,0.016,0.001,0.986,0.012,0.001,0.005,0.156,0.01
SLC25A36,0.04,0.024,0.022,0.034,0.166,0.03,0.006,0.033,0.051,0.033,0.124,0.972,0.003,0.039,0.044,0.002
DNA2L,0.032,0.001,0.003,0.017,0.963,0.023,0.001,0.015,0.014,0.001,0.151,0.01,0.005,0.015,0.217,0.019
EMG1,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.003,0.0,0.986,0.0,0.0,0.0,0.163,0.0
CAT,0.057,0.058,0.094,0.082,0.034,0.039,0.079,0.082,0.136,0.096,0.117,0.088,0.13,0.938,0.099,0.086
S100A10,0.013,0.066,0.045,0.018,0.004,0.006,0.271,0.019,0.021,0.956,0.005,0.058,0.032,0.011,0.002,0.02
EPS8L1,0.043,0.079,0.152,0.106,0.015,0.08,0.106,0.086,0.072,0.149,0.04,0.01,0.269,0.854,0.073,0.311
ARHGAP12,0.019,0.001,0.004,0.016,0.015,0.014,0.01,0.015,0.016,0.003,0.051,0.005,0.031,0.015,0.992,0.104
PLXND1,0.045,0.023,0.034,0.035,0.009,0.032,0.139,0.033,0.014,0.019,0.013,0.009,0.954,0.021,0.025,0.248
YKT6,0.095,0.045,0.058,0.095,0.107,0.044,0.171,0.091,0.908,0.126,0.187,0.108,0.064,0.086,0.132,0.097
GLMN,0.022,0.001,0.002,0.012,0.012,0.009,0.013,0.01,0.011,0.002,0.044,0.002,0.018,0.008,0.995,0.08
FAM111A,0.015,0.001,0.002,0.011,0.008,0.012,0.007,0.009,0.006,0.001,0.026,0.001,0.037,0.006,0.96,0.274
SPOCK3,0.951,0.026,0.028,0.057,0.091,0.045,0.11,0.059,0.057,0.045,0.103,0.194,0.019,0.028,0.097,0.022
TFAP2B,0.913,0.02,0.035,0.041,0.355,0.097,0.003,0.036,0.015,0.007,0.124,0.029,0.003,0.049,0.082,0.001
USE1,0.04,0.014,0.017,0.047,0.288,0.024,0.007,0.044,0.79,0.045,0.451,0.198,0.004,0.062,0.192,0.007
SLC25A13,0.036,0.005,0.008,0.022,0.978,0.024,0.002,0.023,0.026,0.005,0.153,0.04,0.006,0.029,0.116,0.007
SMC4,0.015,0.001,0.001,0.009,0.987,0.006,0.001,0.009,0.017,0.002,0.126,0.033,0.001,0.005,0.093,0.009
SR140,0.152,0.054,0.067,0.123,0.275,0.841,0.034,0.113,0.084,0.061,0.239,0.153,0.039,0.098,0.225,0.061
PEX1,0.05,0.11,0.121,0.053,0.236,0.091,0.002,0.051,0.029,0.051,0.079,0.15,0.005,0.932,0.022,0.001
CAPN6,0.461,0.089,0.084,0.007,0.0,0.01,0.879,0.007,0.0,0.018,0.0,0.003,0.015,0.002,0.0,0.001
TSC22D1,0.562,0.0,0.002,0.014,0.001,0.011,0.504,0.012,0.007,0.001,0.023,0.0,0.147,0.008,0.588,0.249
LPPR4,0.004,0.002,0.003,0.001,0.0,0.001,1.0,0.001,0.001,0.005,0.0,0.001,0.004,0.001,0.0,0.002
LRRC32,0.024,0.024,0.031,0.025,0.004,0.018,0.978,0.024,0.012,0.029,0.008,0.01,0.123,0.018,0.012,0.154
AP1S1,0.015,0.001,0.003,0.014,0.07,0.007,0.004,0.014,0.042,0.007,0.189,0.039,0.003,0.016,0.977,0.01
FES,0.022,0.003,0.007,0.195,0.042,0.021,0.015,0.029,0.025,0.007,0.09,0.019,0.098,0.017,0.256,0.935
BRDT,0.005,0.001,0.003,0.008,0.003,0.003,0.011,0.007,0.008,0.002,0.012,0.001,0.594,0.006,0.039,0.803
USP47,0.036,0.976,0.114,0.044,0.014,0.041,0.095,0.043,0.021,0.1,0.009,0.047,0.057,0.033,0.005,0.03
UBE4B,0.052,0.973,0.127,0.059,0.052,0.071,0.036,0.057,0.028,0.087,0.026,0.068,0.035,0.058,0.013,0.017
SMUG1,0.053,0.045,0.05,0.055,0.978,0.068,0.006,0.051,0.032,0.029,0.096,0.084,0.016,0.059,0.062,0.015
FLJ22655,0.004,0.0,0.0,0.007,0.001,0.001,0.001,0.001,0.001,0.0,0.019,0.0,0.049,0.001,0.675,0.736
ZNF512B,0.022,0.989,0.122,0.024,0.017,0.046,0.007,0.024,0.007,0.03,0.005,0.024,0.017,0.036,0.002,0.003
PBLD,0.025,0.003,0.009,0.021,0.012,0.02,0.01,0.019,0.019,0.005,0.058,0.004,0.048,0.031,0.993,0.065
MGST2,0.004,0.034,0.025,0.023,0.191,0.021,0.0,0.023,0.093,0.046,0.319,0.537,0.001,0.747,0.046,0.0
HMGCR,0.048,0.037,0.035,0.064,0.232,0.031,0.023,0.062,0.887,0.1,0.247,0.243,0.011,0.07,0.102,0.016
GSDML,0.009,0.012,0.012,0.121,0.927,0.032,0.0,0.019,0.017,0.007,0.317,0.093,0.002,0.034,0.12,0.003
FCHSD2,0.055,0.009,0.021,0.046,0.024,0.039,0.065,0.04,0.026,0.013,0.052,0.009,0.136,0.033,0.911,0.366
DOCK1,0.119,0.116,0.153,0.125,0.024,0.696,0.323,0.111,0.048,0.11,0.036,0.035,0.366,0.085,0.069,0.411
C2orf37,0.021,0.007,0.012,0.034,0.17,0.013,0.004,0.033,0.856,0.03,0.421,0.109,0.006,0.069,0.198,0.011
SHC1,0.003,0.079,0.055,0.005,0.0,0.002,0.993,0.005,0.001,0.039,0.0,0.003,0.054,0.003,0.0,0.018
ACADL,0.094,0.158,0.152,0.098,0.184,0.082,0.035,0.104,0.093,0.113,0.134,0.34,0.043,0.849,0.05,0.023
NANOS1,0.127,0.143,0.15,0.109,0.07,0.925,0.091,0.107,0.043,0.086,0.053,0.081,0.112,0.09,0.058,0.074
TJP1,0.123,0.218,0.206,0.161,0.132,0.764,0.128,0.159,0.152,0.281,0.139,0.236,0.1,0.162,0.086,0.074
NUCB1,0.001,0.221,0.974,0.002,0.0,0.002,0.031,0.002,0.0,0.015,0.0,0.0,0.029,0.002,0.0,0.001
ZNF84,0.168,0.096,0.124,0.13,0.134,0.901,0.089,0.123,0.076,0.08,0.121,0.083,0.096,0.108,0.126,0.08
CDC42EP4,0.053,0.509,0.62,0.506,0.008,0.204,0.043,0.059,0.006,0.08,0.003,0.004,0.197,0.072,0.004,0.037
MRPS15,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.002,0.0,0.843,0.0,0.0,0.0,0.537,0.001
P2RX4,0.055,0.026,0.039,0.055,0.031,0.037,0.081,0.05,0.033,0.025,0.043,0.032,0.919,0.037,0.066,0.354
KCND2,0.019,0.001,0.003,0.009,0.001,0.005,0.991,0.007,0.005,0.003,0.007,0.001,0.039,0.003,0.04,0.118
NFE2L1,0.001,0.999,0.031,0.002,0.001,0.001,0.001,0.002,0.001,0.032,0.0,0.02,0.0,0.001,0.0,0.0
TSPAN3,0.049,0.953,0.141,0.069,0.028,0.05,0.103,0.066,0.049,0.146,0.027,0.091,0.08,0.071,0.016,0.047
TOR3A,0.015,0.003,0.003,0.012,0.185,0.008,0.001,0.011,0.019,0.005,0.124,0.973,0.001,0.009,0.055,0.003
RSF1,0.153,0.091,0.131,0.151,0.113,0.848,0.125,0.139,0.1,0.097,0.141,0.079,0.17,0.136,0.176,0.193
hCG_40738,0.082,0.335,0.205,0.103,0.188,0.813,0.025,0.103,0.06,0.167,0.061,0.271,0.026,0.107,0.02,0.013
P18SRP,0.054,0.01,0.019,0.045,0.02,0.037,0.055,0.041,0.036,0.025,0.066,0.03,0.056,0.036,0.984,0.092
RIN2,0.01,0.023,0.034,0.016,0.0,0.006,0.798,0.014,0.01,0.585,0.002,0.002,0.103,0.01,0.004,0.088
C11orf60,0.074,0.013,0.023,0.068,0.135,0.036,0.035,0.063,0.844,0.039,0.353,0.071,0.028,0.077,0.335,0.052
HS2ST1,0.625,0.002,0.006,0.038,0.048,0.032,0.048,0.036,0.045,0.006,0.208,0.009,0.051,0.034,0.729,0.141
ICA1,0.007,0.0,0.0,0.003,0.002,0.004,0.001,0.003,0.001,0.0,0.014,0.0,0.022,0.003,0.995,0.096
PVRL2,0.02,0.051,0.063,0.023,0.002,0.023,0.132,0.021,0.006,0.03,0.002,0.004,0.979,0.015,0.004,0.124
GPR175,0.033,0.011,0.016,0.041,0.171,0.033,0.005,0.038,0.062,0.028,0.223,0.089,0.007,0.048,0.949,0.012
NARF,0.003,0.0,0.0,0.002,0.152,0.002,0.0,0.001,0.003,0.0,0.982,0.003,0.0,0.003,0.109,0.0
BRD3,0.028,0.991,0.094,0.027,0.02,0.045,0.014,0.025,0.007,0.044,0.005,0.044,0.012,0.019,0.002,0.003
IGF2R,0.142,0.172,0.141,0.146,0.143,0.852,0.129,0.144,0.099,0.145,0.104,0.206,0.106,0.106,0.075,0.115
TCF21,0.022,0.032,0.046,0.026,0.004,0.023,0.098,0.025,0.009,0.027,0.006,0.01,0.983,0.022,0.01,0.132
ACYP1,0.016,0.0,0.001,0.008,0.067,0.006,0.002,0.008,0.017,0.001,0.971,0.007,0.002,0.007,0.228,0.009
TRIM28,0.013,0.31,0.948,0.016,0.016,0.027,0.005,0.016,0.004,0.043,0.002,0.027,0.005,0.019,0.0,0.001
RUVBL1,0.013,0.004,0.005,0.013,0.99,0.012,0.001,0.013,0.02,0.005,0.121,0.039,0.002,0.019,0.051,0.003
ACTR3B,0.729,0.024,0.028,0.044,0.62,0.091,0.002,0.042,0.022,0.01,0.21,0.126,0.002,0.055,0.086,0.001
AKR1C4,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.006,0.0,0.183,0.944,0.0,0.0,0.01,0.0
C6orf162,0.008,0.0,0.001,0.005,0.037,0.003,0.001,0.005,0.013,0.001,0.109,0.01,0.001,0.005,0.993,0.003
CERK,0.163,0.078,0.097,0.133,0.149,0.088,0.156,0.124,0.846,0.152,0.212,0.196,0.052,0.132,0.157,0.053
LSM2,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.887,0.0,0.0,0.0,0.461,0.0
GLUL,0.051,0.009,0.02,0.066,0.1,0.039,0.016,0.065,0.114,0.025,0.283,0.033,0.094,0.73,0.367,0.454
PACRG,0.953,0.011,0.014,0.034,0.102,0.21,0.001,0.033,0.008,0.003,0.091,0.059,0.003,0.024,0.152,0.001
CENPJ,0.042,0.038,0.033,0.038,0.981,0.036,0.007,0.038,0.039,0.028,0.084,0.13,0.008,0.041,0.033,0.007
GOLGA3,0.046,0.976,0.129,0.049,0.022,0.055,0.072,0.048,0.019,0.077,0.012,0.046,0.06,0.041,0.008,0.027
DNAL4,0.13,0.111,0.119,0.128,0.354,0.714,0.024,0.123,0.145,0.121,0.307,0.33,0.022,0.177,0.138,0.013
NDUFB7,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.003,0.0,0.939,0.001,0.0,0.0,0.343,0.0
GBAS,0.004,0.0,0.0,0.003,0.038,0.001,0.001,0.003,0.021,0.002,0.994,0.02,0.0,0.004,0.096,0.0
ANAPC10,0.03,0.006,0.01,0.034,0.069,0.019,0.015,0.031,0.057,0.019,0.139,0.038,0.017,0.029,0.981,0.056
ENPEP,0.022,0.011,0.02,0.022,0.004,0.011,0.99,0.02,0.02,0.024,0.012,0.007,0.08,0.016,0.023,0.098
DCUN1D4,0.018,0.001,0.003,0.021,0.115,0.006,0.006,0.021,0.801,0.012,0.461,0.072,0.005,0.025,0.354,0.021
NUP62,0.131,0.243,0.219,0.143,0.113,0.842,0.121,0.136,0.083,0.163,0.072,0.141,0.117,0.126,0.047,0.099
C18orf8,0.118,0.268,0.199,0.148,0.223,0.748,0.091,0.142,0.101,0.227,0.117,0.341,0.065,0.116,0.052,0.058
ARL6IP5,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.003,1.0
AKAP11,0.096,0.033,0.056,0.083,0.028,0.073,0.177,0.076,0.053,0.063,0.064,0.038,0.138,0.056,0.934,0.172
C17orf85,0.189,0.073,0.086,0.135,0.146,0.867,0.109,0.133,0.097,0.085,0.166,0.137,0.087,0.095,0.2,0.103
NOTCH2,0.145,0.161,0.21,0.122,0.031,0.802,0.33,0.11,0.038,0.124,0.029,0.043,0.252,0.082,0.045,0.194
H2AFY2,0.143,0.929,0.33,0.012,0.02,0.051,0.001,0.01,0.001,0.051,0.001,0.035,0.0,0.016,0.0,0.0
WDR45L,0.021,0.61,0.25,0.032,0.326,0.046,0.001,0.033,0.022,0.083,0.03,0.377,0.001,0.552,0.001,0.0
STK38L,0.093,0.019,0.03,0.057,0.069,0.048,0.066,0.055,0.058,0.045,0.114,0.085,0.022,0.042,0.972,0.02
FOXI1,0.228,0.084,0.155,0.479,0.409,0.715,0.002,0.057,0.002,0.003,0.028,0.008,0.022,0.051,0.045,0.01
ABTB2,0.118,0.273,0.243,0.755,0.038,0.079,0.43,0.095,0.052,0.235,0.025,0.044,0.098,0.064,0.018,0.074
BSCL2,0.13,0.178,0.177,0.12,0.18,0.891,0.041,0.116,0.059,0.076,0.096,0.126,0.081,0.132,0.053,0.051
EAPP,0.023,0.001,0.002,0.02,0.049,0.008,0.009,0.019,0.629,0.009,0.402,0.022,0.006,0.023,0.661,0.032
PRR3,0.921,0.057,0.07,0.091,0.177,0.094,0.047,0.095,0.08,0.044,0.168,0.135,0.053,0.095,0.123,0.047
PRPF39,0.013,0.001,0.001,0.009,0.018,0.006,0.006,0.008,0.016,0.002,0.065,0.005,0.006,0.007,0.997,0.027
